artist_name,duration,artist_terms,tempo,key,energy,title,year,release,time_signature,artist_familiarity,loudness,song_hotttnesss,artist_hotttnesss,danceability
Mobb Deep,298.00444,gangster rap,87.747,6,0.0,Up North Trip,1995,The Infamous,4,0.772272160928,-5.16,0.636635971004,0.500119335075,0.0
The Paul Butterfield Blues Band,228.75383,blues-rock,77.207,3,0.0,Pretty Woman (LP Version),1971,Sometimes I Just Feel Like Smilin',1,0.555904122513,-13.705,0.249199655862,0.39547886116,0.0
Teena Marie,328.56771,disco,81.947,9,0.0,How Can You Resist It,1990,Ivory,4,0.621414328404,-11.037,0.266955186276,0.443930192726,0.0
Petra,222.61506,ccm,107.531,0,0.0,Don't Let Your Heart Be Hardened (This Means War Album Version),0,Petraphonics,4,0.798158655938,-11.403,0.0,0.475393063442,0.0
Cherrelle,290.82077,disco,145.607,8,0.0,Into My Eyes,1999,The Right Time,4,0.477271766305,-6.222,0.0,0.347194884097,0.0
Deckard,175.90812,tech house,90.964,1,0.0,Deckard,0,The Now Factor,4,0.487851536889,-5.973,nan,0.301196064627,0.0
Tantric,176.43057,post-grunge,140.111,9,0.0,Coming Undone,2009,Mind Control,4,0.720808697493,-2.741,0.643478685608,0.467133519204,0.0
The Refreshments,184.5024,post-grunge,169.943,7,0.0,Here we are,0,Trouble Boys,1,0.565452291658,-6.986,0.0,0.35241012681,0.0
Whitesnake,204.14649,blues-rock,114.902,2,0.0,Don't Mess With Me (2006 Digital Remaster),1978,Trouble,1,0.82243282937,-4.556,0.301681756732,0.531303318565,0.0
Mirah,158.09261,folk-pop,116.087,9,0.0,Apples in the Trees (Live),0,Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom,4,0.680941278903,-10.453,0.0,0.461369368993,0.0
Doyle Bramhall,254.35383,blues-rock,168.36,10,0.0,That's How Strong My Love Is,0,Fitchburg Street,3,0.628560155936,-6.367,0.215080318509,0.292968170475,0.0
David Tao,260.33587,chinese music,136.749,2,0.0,Summer Love Triangle,2009,Zero To Hero,4,0.48200699857,-4.602,nan,0.415897128457,0.0
Bedwetters,202.91873,hardcore punk,101.997,1,0.0,Like A Deck Of Cards,0,Meet the F@cking Bedwetters,4,0.666522676567,-1.927,nan,0.414079473032,0.0
Hank Locklin,168.6722,honky tonk,100.705,2,0.0,(Sittin') Alone At A Table For Two,0,I Always Lose,4,0.6357570221,-15.242,nan,0.37943697224,0.0
Barley Bree,279.58812,irish folk,119.017,5,0.0,Flight Of Earls,0,The Best Of Barley Bree,4,0.282317588288,-13.515,nan,0.0,0.0
Carl Smith,141.47873,honky tonk,120.546,2,0.0,Hey Joe,1993,Honky Tonk Rockabillies_ Volume 2,4,0.551434960117,-11.852,nan,0.351717751121,0.0
The High Strung,187.27138,post-grunge,139.72,7,0.0,The Luck You Got,2005,Moxie Bravo,4,0.599944669856,-3.765,0.0,0.396800218979,0.0
Tony Martin,182.85669,heavy metal,122.709,4,0.0,September Song,0,The Great Vocalists,4,0.519939685321,-20.142,0.0,0.350218160302,0.0
Slim Whitman,141.92281,folk-pop,100.398,0,0.0,Serenade,0,Tormented,4,0.516443779773,-14.573,nan,0.386669091706,0.0
Johnny Pacheco/Rolando La Serie,136.09751,salsa,112.915,0,0.0,La Palabra Fin,0,A Man And His Music,4,0.542232717105,-10.295,nan,0.34154441252,0.0
Beres Hammond,252.55138,lovers rock,85.56,11,0.0,Missing You For A Mile,0,Have A Nice Weekend,4,0.681084419844,-15.121,0.0,0.453371188065,0.0
Storyville,263.41832,blues-rock,109.085,0,0.0,Enough,1998,Dog Years,4,0.59525476448,-6.18,0.0,0.34870219952,0.0
Pursuit Of Happiness,151.01342,power pop,131.966,7,0.0,Down On Him,1988,Love Junk,4,0.508676201038,-10.133,0.427446571488,0.377888131403,0.0
Jah Cure,224.02567,roots reggae,151.744,0,0.0,I'm Free,0,I'm Free - Single,4,0.707204743933,-5.142,0.0,0.519636855546,0.0
Leo Ku,245.55057,cantonese pop,117.181,2,0.0,Xiao Shuo Xiang,0,Steel Box Collection - Leo Ku,3,0.483278657332,-5.315,nan,0.360628716136,0.0
Humble Pie,469.44608,blues-rock,132.598,2,0.0,30 Days In The Hole (Live),0,30 Days In The Hole (Live & Dangerous),4,0.63354599875,-7.033,nan,0.402495879987,0.0
Redman / Hurricane G / Melanie Rutherford,113.65832,hip hop,109.265,2,0.0,Soopman Luva 6 1/2,0,Red Gone Wild,3,0.743129776148,-10.152,0.386790177139,0.493566842697,0.0
From Autumn To Ashes,175.80363,post-hardcore,93.061,2,0.0,Sensory Deprivation Adventure,2007,Holding A Wolf By The Ears,4,0.71426853252,-5.911,0.600471580614,0.50545315343,0.0
Kingston Trio,199.94077,folk-pop,117.214,4,0.0,Tom Dooley,0,The Greatest Stars Of Folk Music,1,0.512779338299,-17.9,nan,0.295117193892,0.0
Cristy Lane,196.80608,ccm,86.142,7,0.0,Making Up For Lost Time (Footprints In The Sand Album Version),0,Footprints In The Sand,4,0.420615972388,-12.118,nan,0.337920750252,0.0
Casiotone For The Painfully Alone,51.01669,trip hop,78.16,0,0.0,Dying Batteries,2001,The First Two Albums,1,0.665322161906,-20.499,0.673959844406,0.394217198901,0.0
The Jackson Southernaires,356.10077,southern gospel,92.555,7,0.0,Lord We Give You All The Praise,0,Hear Our Prayers O Lord,4,0.323008990953,-10.65,nan,0.311437640327,0.0
Bounty Killer,227.5522,dancehall,114.272,1,0.0,Ask Fi War,0,Strictly The Best Vol. 15,5,0.693287838551,-7.113,nan,0.393274491405,0.0
Mykill Miers,263.3922,hip hop,172.485,11,0.0,Get Money,0,The Trials Of Job,4,0.444184730365,-3.889,nan,0.326555905112,0.0
Sugarbomb,219.74159,post-grunge,139.778,2,0.0,Gone,2001,Bully,4,0.484311162487,-4.866,0.405115721691,0.351841895697,0.0
Mago de Oz,380.682,folk rock,110.255,2,0.0,Desde mi cielo,2005,Gaia II,5,0.629751605102,-7.736,0.679686054744,0.53141175199,0.0
Paloalto,289.59302,post-grunge,152.0,4,0.0,Seed,0,Heroes And Villains,4,0.567875031278,-5.247,0.42530424172,0.405596195348,0.0
Joe McBride,314.06975,smooth jazz,91.979,0,0.0,One Eyed Jack,2005,Texas Hold'em,4,0.49244072825,-10.203,0.265861049211,0.338946969158,0.0
Margaret Becker,261.04118,ccm,149.916,9,0.0,Start The Fire,1989,The Reckoning,4,0.54191773701,-9.803,nan,0.404157671026,0.0
Darryl Worley,261.642,soft rock,96.716,7,0.0,Katie's Song,0,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School,4,0.757389969929,-10.294,0.253587056773,0.516764030267,0.0
Cowboy Mouth,237.60934,post-grunge,103.218,9,0.0,Disconnected,0,Uh-Oh,4,0.681148022988,-5.88,nan,0.401992540093,0.0
Candlebox,283.66322,post-grunge,125.994,10,0.0,Lover Come Back To Me,0,Into The Sun [Amended],3,0.657566887241,-7.589,nan,0.507625007837,0.0
Mark Lowry,205.26975,ccm,143.898,7,0.0,Jesus Laughing (Some Things Never Change Version),0,Some Things Never Change,4,0.493926144686,-7.874,nan,0.319626775917,0.0
Lil Boosie,243.35628,gangster rap,171.85,10,0.0,I Remember (amended album version),2006,Bad Azz,4,0.872325597018,-3.165,0.591538929322,0.535891042959,0.0
Bob Margolin,198.84363,blues-rock,79.905,4,0.0,Baby_ Baby_ Baby,0,In North Carolina,1,0.555985052699,-9.384,0.238718284544,0.326848818026,0.0
Wilshire,181.49832,ccm,126.179,10,0.0,When,2003,New Universe,4,0.450562133116,-4.601,nan,0.291451821237,0.0
Emperor,508.96934,heavy metal,162.733,11,0.0,With Strength I Burn,0,Live At Wacken Open Air 2006 - A Night Of Emperial Wrath,4,0.742963152341,-4.277,nan,0.453391186075,0.0
Fruko Y Sus Tesos,249.05098,salsa,140.462,0,0.0,El Ausente/ El Preso/ El Caminante/ Tania,0,Descarga Espectacular,4,0.533724476939,-9.29,0.252406050983,0.370747683691,0.0
Guns N' Roses,524.87791,heavy metal,118.101,1,0.0,Locomotive (Complicity),1991,Use Your Illusion II,4,0.844085061395,-7.219,0.701040474972,0.71366981958,0.0
Andrew W.K.,240.40444,alternative metal,191.144,4,0.0,Long Live The Party,2003,The Wolf,4,0.698532476696,-4.008,0.63541785633,0.509456000853,0.0
Jane's Addiction,240.01261,alternative metal,123.015,9,0.0,Stop! [Demo],0,A Cabinet Of Curiosities,4,0.71189384129,-7.915,0.372530039366,0.535163042124,0.0
Mungo Jerry,167.26159,pop rock,175.048,0,0.0,Alright_ Alright_ Alright,0,Glam Slam!,4,0.623696863116,-9.698,nan,0.400211297918,0.0
Amilcar,277.7073,meditation,87.882,0,0.0,L4-L5,0,Vacuuming The Forest,1,0.500389959195,-14.631,0.0,0.30633156509,0.0
Line Renaud,140.30322,chanson,117.537,1,0.0,Il Y A Des Anges,1994,Les Années Chansons,3,0.470212295689,-12.755,0.0,0.320086926752,0.0
Pete Miser,224.02567,hip hop,179.965,7,0.0,On The Rhyme (Featuring DJ Pete Miser),0,What It Be...,4,0.546253072852,-9.559,0.192647712234,0.16820206293,0.0
Stephy Tang,205.06077,cantonese pop,148.252,0,0.0,Zi You Zi Zai,2006,Fantasy,1,0.372484250206,-9.151,nan,0.358893493185,0.0
Marc Lavoine,190.6673,chanson,140.424,4,0.0,Si Tu Veux Le Savoir,1995,C'Est Ca Lavoine,4,0.573527312613,-13.354,nan,0.3685067534,0.0
Noisettes,218.46159,soundtrack,145.1,3,0.0,Don't Upset The Rhythm (Go Baby Go),2009,Clubland 15,4,0.788485245772,-3.936,nan,0.470107801535,0.0
Jane Winther,159.84281,meditation,0.0,11,0.0,Kyrie Eleison,0,Prayer,1,0.317391380089,-20.931,0.0,0.345284772988,0.0
Joe Bataan,199.3922,salsa,104.801,10,0.0,Keep The Change,2005,Call My Name,4,0.563997692315,-8.648,0.569275650675,0.349923661324,0.0
Ricardo Lemvo,292.12689,salsa,175.43,5,0.0,Yiri Yiri Bon,1997,Shall We Salsa,4,0.42484947502,-8.491,0.468333834974,0.284688955308,0.0
Spooky Tooth,545.74975,blues-rock,142.646,7,0.0,Evil Woman,1969,That Was Only Yesterday - An Introduction To,4,0.559263502188,-9.465,0.77373881486,0.36217449082,0.0
Larytta,278.12526,chanson,96.064,1,0.0,Just in time,0,Larytta,3,0.520895148241,-13.017,nan,0.28152108812,0.0
Kuba,402.65098,easy listening,168.004,5,0.0,We'll Learn,0,Inside Out,4,0.581691861403,-12.138,0.560490376362,0.371934515971,0.0
Tito Puente,295.05261,salsa,88.384,7,0.0,China,1972,Mambo Diablo,4,0.72210529812,-12.469,0.349166902125,0.480724780921,0.0
Computer Paul,577.48853,roots reggae,127.983,11,0.0,Cuts (Bobby's Still In Williamsburg),0,Westward Expansion,4,0.474919381022,-7.972,nan,0.0,0.0
Tony Joe White,162.0371,country rock,89.102,7,0.0,I've Got A Thing About You Baby (Album Version),0,"The Best Of Tony Joe White Featuring ""Polk Salad Annie",4,0.624723767579,-15.733,nan,0.403509673363,0.0
Plasmatics,230.66077,trip hop,113.11,2,0.0,Sometimes I,1979,New Hope For The Wretched,4,0.557875168422,-11.425,0.494489517502,0.359324726504,0.0
Yvette,405.002,tech house,130.03,11,0.0,Je me sens libre,0,Je me sens libre,4,0.455528505038,-6.103,nan,0.383466836224,0.0
D.A.R.,220.73424,black metal,90.997,2,0.0,Quiere Novio,0,Lagrimas Negras,4,0.517707751925,-7.216,nan,0.258111988028,0.0
Jorge Alfano,166.76526,meditation,51.142,9,0.0,Cuycha,0,Inti: Mystical Music of the Andes,1,0.294677922122,-21.515,0.0,0.264351372596,0.0
John Hammond,196.362,blues-rock,105.36,7,0.0,How Many More Years (LP Version),2002,Sooner Or Later,4,0.0,-12.441,0.261748241904,0.161319550223,0.0
Rick Ross,199.8624,gangster rap,75.634,7,0.0,Trouble in Mind,0,Fireflies in the Rain,4,0.852569497907,-9.713,nan,0.701404765804,0.0
White Heart,260.46649,ccm,82.533,7,0.0,In His Name,0,Hotline,3,0.477364752484,-14.275,nan,0.337507289166,0.0
Grayson Capps,242.18077,blues-rock,186.886,0,0.0,I See You,2005,If You Knew My Mind,4,0.58403786492,-13.012,nan,0.356406617735,0.0
Charles Williams,89.12934,latin jazz,102.739,6,0.0,From the East,0,Close Up,4,0.389802966828,-14.676,nan,0.287731467837,0.0
Christian Quast,466.33751,tech house,125.049,6,0.0,You Are!,0,You Are! Remix Box,4,0.489318161699,-13.431,nan,0.251165925092,0.0
Der Plan,136.82893,experimental rock,54.468,9,0.0,Alter Mann,0,Die Peitsche Des Lebens,4,0.496224084847,-15.478,0.0,0.347249716725,0.0
The Black Crowes,254.74567,blues-rock,98.176,7,0.0,Locust Street (Album Version),0,Warpaint Live,1,0.797420740747,-7.183,nan,0.536400010793,0.0
Erik Berglund,354.66404,folk-pop,79.632,10,0.0,Ave Maria,0,Somewhere,5,0.377034085128,-9.473,nan,0.336191155685,0.0
Scott Krippayne,230.00771,ccm,96.0,1,0.0,The Main Thing (LP Version),0,Wild Imagination,4,0.557026164375,-7.82,0.0,0.320306496987,0.0
Yuppie Pricks,134.50404,rock,106.662,11,0.0,Prick For President,0,Broker's Banquet,4,0.481627065418,-1.83,0.0,0.357329041985,0.0
Facto Delafe y las flores azules,127.79057,trip hop,194.012,7,0.0,Lametavolante,2005,Facto Delafe y las flores azules VS El monstruo de las ramblas,4,0.636119207143,-5.726,0.471971171794,0.363499577136,0.0
Red Foley,192.80934,country gospel,38.443,4,0.0,Old Shep,1936,25 Country Memories,4,0.48170358567,-10.697,nan,0.342626790602,0.0
Uriah Heep,214.25587,heavy metal,149.921,7,0.0,Ghost of the Ocean (Live),0,Official Bootleg: Live At Sweden Rock Festival 2009,4,0.67323869066,-8.151,0.250199557941,0.479204557694,0.0
Akon / Kardinal Offishall,207.20281,hip hop,100.364,10,0.0,Belly Dancer (Bananza) Remix ft. Kardinal Offishall,0,Pot of Gold,4,0.481944697883,-6.583,0.0,0.826777013491,0.0
Blondie,431.75138,dance rock,215.006,0,0.0,Rapture (Us Disco Version) (1999 Digital Remaster),0,Atomic/Atomix,4,0.758537438514,-10.448,nan,0.55141512027,0.0
André Verchuren,139.62404,chanson,120.643,0,0.0,Maria Morena,1989,Les Increvables N1,1,0.360729205802,-10.062,nan,0.26712486735,0.0
Emperor,334.68036,heavy metal,169.423,0,0.0,In the Wordless Chamber,0,Live Inferno,3,0.742963152341,-5.315,nan,0.453391186075,0.0
Grizzly Bear,351.50322,folk-pop,85.003,9,0.0,Deep Blue Sea (Daniel Rossen home recording),2008,Friend EP,4,0.760636111943,-14.372,nan,0.547243659612,0.0
Stephen Marley / Damian Marley,273.89342,roots reggae,115.823,9,0.0,The Mission,2008,Mind Control,4,0.724813067812,-7.842,0.407233014901,0.477178833837,0.0
Pepper,172.87791,reggae,98.173,9,0.0,Musical 69,2008,Pink Crustaceans and  Good Vibrations,3,0.765141417908,-5.935,nan,0.471493226676,0.0
Hi-Tack,345.96526,progressive house,129.146,7,0.0,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),2006,Say Say Say (Waiting 4 U),4,0.497254193345,-7.908,0.323112120895,0.425768883891,0.0
Amil,269.19138,hip hop,90.894,7,0.0,Get Down,2000,All Money Is Legal,4,0.583298629996,-6.875,0.334706549069,0.354574370509,0.0
Gaither Vocal Band,180.92363,ccm,86.249,7,0.0,Passin' The Faith Along,0,Passin' The Faith Along,4,0.629186017122,-9.324,0.438545028561,0.361483732792,0.0
The Highwaymen,277.83791,folk-pop,154.188,7,0.0,Abilene,0,One More Time!,3,0.683341035978,-20.803,0.251407878157,0.468246835885,0.0
Why?,173.68771,hip hop,132.462,0,0.0,Miss Ohio's Nameless,0,Sanddollars EP,1,0.822034962199,-6.913,0.574693297085,0.477019789514,0.0
Freakhouse,204.06812,alternative metal,78.019,7,0.0,Submit,0,Freakhouse,3,0.698388264534,-3.638,0.0,0.366098627221,0.0
Hank Penny,170.47465,western swing,117.726,1,0.0,Steel Guiter Stomp,2008,Country Hits Vol. 5,4,0.44585463136,-12.361,nan,0.347598888684,0.0
Mink DeVille,173.92281,blues-rock,41.945,7,0.0,Heaven Stood Still,1980,Le Chat Bleu,4,0.546460288131,-20.055,0.503381236206,0.367869338744,0.0
Britt Nicole,220.36853,ccm,120.008,4,0.0,Set The World On Fire,2007,Set The World On Fire (Premiere Performance Plus Track),4,0.669500125221,-4.58,0.683373248366,0.544446276904,0.0
99 Posse,351.34649,reggae,101.849,7,0.0,Rafaniello,1992,Rafaniello / Salario Garantito,4,0.54753840169,-12.492,nan,0.473544908619,0.0
Sugar Minott,284.73424,roots reggae,161.353,10,0.0,Devil Pickney,0,Taxi 3 Trio,4,0.606975737219,-5.807,nan,0.386289651246,0.0
Richard Souther,283.27138,chill-out,107.005,10,0.0,Red River Falling /O rubor sanguinis,0,Illumination,5,0.419943148435,-16.481,0.0,0.330806356856,0.0
Doug Sahm,159.42485,blues-rock,104.618,5,0.0,Sometimes (LP Version),0,The Genuine Texas Groover,3,0.519686313271,-13.873,0.0,0.382389369936,0.0
Assassin,155.16689,dancehall,174.005,10,0.0,Quarter P.O.D.,0,Hitman 4 Hire,4,0.619007719611,-6.703,0.0,0.440991537508,0.0
Babbie Mason,210.59873,ccm,199.762,5,0.0,Who In the World (Album Version),0,A World Of Difference,1,0.381780880565,-12.647,0.0,0.305917775397,0.0
Eric Burdon,232.64608,blues-rock,145.858,2,0.0,Motorcycle girl,2004,My secret life,4,0.601069052215,-7.111,0.360370582712,0.359185992752,0.0
unloco,205.73995,alternative metal,155.793,6,0.0,Reckoning (Album Version),2001,Healing,4,0.588278825525,-5.673,0.721572660839,0.403602007956,0.0
Bobby Vee,258.61179,brill building pop,115.185,7,0.0,I Wouldnt Change A Thing,0,Just Today,4,0.623130436879,-12.387,nan,0.395247623181,0.0
Mando Diao,182.282,blues-rock,150.276,9,0.0,Annie's Angle,2004,Hurricane Bar,4,0.807779927796,-4.8,0.644220077682,0.486825413499,0.0
Arturo Sandoval,315.48036,latin jazz,200.42,5,0.0,Waheera,1995,Arturo Sandoval & The Latin Train,1,0.561464646411,-11.105,0.407901717218,0.423527584809,0.0
Barbara Jones,224.91383,lovers rock,165.754,2,0.0,You Are Always On My Mind,0,Reggae Lasting Love Songs - Vol. 5,4,0.422654618294,-7.055,nan,0.348058163263,0.0
Toni Braxton,262.08608,dance pop,175.959,11,0.0,He Wasn't Man Enough,2000,The Essential Toni Braxton,4,0.7379725284,-3.825,0.796349156499,0.555968803752,0.0
Bob Cheevers,204.38159,country rock,116.729,7,0.0,Under The Bayou Moon,0,Texas To Tennessee,4,0.420717258746,-9.816,nan,0.135143959133,0.0
Jimmy Riley,229.58975,roots reggae,157.137,11,0.0,Simple Communication,0,Harmony House Verse 2,4,0.477724732492,-5.01,nan,0.299705214087,0.0
Wesley Tuttle,175.22893,western swing,71.705,2,0.0,With Tears In My Eyes,1992,Fireball Mail - Country,4,0.300499046556,-15.019,0.265861049211,0.112417867573,0.0
Deepest Blue,514.45506,tech house,130.013,6,0.0,Is It A Sin,2004,Euphoria: A Decade of Trance Anthems,1,0.612045793506,-6.368,0.633197379188,0.342375578291,0.0
Cactus,186.69669,blues-rock,133.227,7,0.0,Parchman Farm (LP Version),0,"Cactology ""The Cactus Collection",1,0.518310126759,-5.872,0.0,0.398181054984,0.0
Goatwhore,224.86159,black metal,97.073,7,0.0,A Closure in Infinity,2003,Funeral Dirge for the Rotting Sun,1,0.773271847746,-5.559,0.460541281359,0.429689629234,0.0
Smash Palace,276.81914,power pop,136.164,4,0.0,It's All Because,0,Fast_ Long_ Loud,4,0.473862997417,-5.135,nan,0.404708872417,0.0
James Taylor,197.11955,folk-pop,101.967,4,0.0,Everyday,0,Greatest Hits Volume 2,4,0.826513628554,-8.736,0.560091603264,0.628228387313,0.0
Glen Ricks,218.87955,lovers rock,84.994,4,0.0,Fall In Love,0,Fall In Love,4,0.329803210578,-11.442,nan,0.256562179758,0.0
It Dies Today,184.24118,post-hardcore,160.126,6,0.0,Sixth of June,2007,Sirens,4,0.772230439038,-3.337,0.708486718841,0.511576782928,0.0
Richie Ray & Bobby Cruz,209.162,salsa,109.505,7,0.0,El Gallo Y La Vaca,2005,Que Vuelva La Musica,4,0.508124533736,-2.348,nan,0.360425106483,0.0
Herb Alpert And The Tijuana Brass,126.79791,smooth jazz,184.279,2,0.0,Flowers On The Wall,0,Lost Treasures: Rare And Unreleased,1,0.552416732219,-9.144,0.0,0.481369053276,0.0
Little Brother,245.28934,hip hop,100.415,11,0.0,Second Chances feat. Bilal & Darien Brockington,2010,LeftBack,4,0.73463031822,-7.534,0.675334210124,0.495523045058,0.0
The Mars Volta,380.42077,experimental rock,158.34,6,0.0,Eriatarka,2003,Deloused in the Comatorium,3,0.867258942438,-3.183,0.906077741483,0.54776411101,0.0
The Highwaymen,150.85669,folk-pop,181.968,7,0.0,Shaggy Dog Songs,0,Hootenanny With The Highwaymen,5,0.683341035978,-20.845,0.0,0.468246835885,0.0
Isabel Pantoja,181.65506,flamenco,95.673,0,0.0,Adelante,2002,Donde El Corazón Me Lleve,4,0.496152636378,-7.618,nan,0.363506515793,0.0
Kitty Wells,165.61587,honky tonk,117.815,9,0.0,Makin' Believe,1990,Backline Volume 56,4,0.551477434272,-10.323,nan,0.380728239612,0.0
FFH,277.62893,ccm,163.96,0,0.0,Why Do I,2000,Found A Place,4,0.601245988381,-7.721,0.445454525493,0.461026520548,0.0
Sandy Lam,248.97261,chinese music,125.251,2,0.0,San Geng Ye Ban,0,Ultimate Colletion - Sandy Lam,4,0.498676830397,-6.918,nan,0.354168954829,0.0
Beastie Boys,245.7073,hip hop,101.044,11,0.0,Get It Together,1994,Ill Communication,4,0.853124523276,-8.127,nan,0.591628024008,0.0
The Shamrock Singers,393.76934,irish folk,106.865,6,0.0,You Made Me The Thief Of Your Heart,0,The Best Of Ireland Today - 18 Smash Hits,4,0.327675437351,-14.383,nan,0.269693550384,0.0
Cheri Keaggy,262.24281,ccm,97.977,7,0.0,The Cross That Bears His Name,1994,Child of the Father,7,0.499904176051,-14.173,nan,0.351320974601,0.0
Cassidy,180.11383,pop rap,114.959,7,0.0,Take It,0,Hotel,4,0.775600345827,-6.866,0.270775998946,0.434922645312,0.0
Natalie MacMaster,175.49016,irish folk,109.097,2,0.0,Father John Macleod's Jig,1999,In My Hands,3,0.553176509219,-10.359,0.427446571488,0.38080932626,0.0
EPMD,181.39383,hip hop,122.838,7,0.0,Please Listen To My Demo,1989,Unfinished Business (Explicit),1,0.698291623658,-11.199,nan,0.453850265331,0.0
Patti Smith,283.19302,rock,97.147,2,0.0,Lo and Beholden,2000,Gung Ho,4,0.737001276892,-8.342,0.680554011009,0.504964405987,0.0
Mighty Diamonds,242.23302,roots reggae,171.377,9,0.0,I Say No,0,The Real Enemy,4,0.536336186173,-8.03,0.0,0.414609584707,0.0
Van Halen,212.63628,heavy metal,141.325,8,0.0,Panama (Album Version),0,Best Of Volume 1,1,0.744641245933,-5.338,nan,0.579988982429,0.0
Jacky Cheung,283.71546,cantonese pop,99.144,6,0.0,Man Man,0,Wang Ji Ni Wo Zuo Bu Dao,1,0.546346469458,-10.305,nan,0.413772173138,0.0
The Nelons,170.55302,ccm,164.828,9,0.0,Revival In The Land (Album),0,Get Ready,4,0.381481861314,-10.674,nan,0.350213824944,0.0
J.J. Cale & Eric Clapton,211.17342,blues-rock,113.151,5,0.0,Sporting Life Blues (Album Version),0,The Road To Escondido,3,0.675771367414,-14.259,0.436751762682,0.435468898816,0.0
Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,56.71138,chinese music,47.421,11,0.0,Miserere: XVII. Quoniam Si Voluisses,0,Musica Sacra Nella Napoli del '700,1,0.527545209449,-25.063,nan,0.0,0.0
Blind Lemon Jefferson,201.79546,country blues,106.798,10,0.0,Long Distance Moan,2007,Penitentiary Blues,1,0.594866645475,-28.197,nan,0.3828469015,0.0
Commander Cody And His Lost Planet Airmen,185.44281,country rock,123.713,4,0.0,Hawaii Blues (Album Version),0,Commander Cody & His Lost Planet Airmen,4,0.487445647927,-8.353,nan,0.383140731021,0.0
Thomas Dolby,328.72444,pop rock,88.928,11,0.0,Screen Kiss,1984,Retrospectacle - The Best Of Thomas Dolby,4,0.641354080934,-17.428,0.647454210478,0.384230562973,0.0
Moraes Moreira,249.23383,latin jazz,215.595,11,0.0,Bateu No Paladar,0,A Arte De Moraes Moreira,3,0.461741493305,-7.622,nan,0.334252474043,0.0
Wyclef Jean,287.50322,hip hop,85.964,6,0.0,Heaven's In New York,2007,CARNIVAL VOL. II Memoirs of an Immigrant,4,0.791465542177,-6.748,nan,0.477889303916,0.0
Basement Jaxx,161.85424,progressive house,130.862,7,0.0,Sfm,2001,Rooty,7,0.803619261844,-4.665,0.595478748247,0.531213286805,0.0
Faithless,275.12118,progressive house,130.002,0,0.0,Take The Long Way Home,1998,Live At Alexandra Palace,4,0.813013088935,-7.852,nan,0.548533654534,0.0
Bad Azz,211.30404,gangster rap,86.979,10,0.0,Tha Stand,1998,Word On Tha Streets,4,0.552053803339,-5.108,0.0,0.34137626763,0.0
Little Eva,171.78077,pop rock,120.026,1,0.0,Up On The Roof (LP Version),0,The Dimension Dolls,4,0.590131051895,-7.517,0.425339880255,0.384549527936,0.0
Indica,210.85995,progressive house,112.795,7,0.0,Ihmisen Lento,0,Ikuinen Virta,4,0.604779302679,-6.676,0.532482707508,0.389256743044,0.0
The Robert Cray Band,173.322,blues-rock,127.373,1,0.0,Bad Influence,1983,The Definitive Collection,4,0.566329184733,-7.933,0.671108561078,0.382549928861,0.0
Alternative TV,237.08689,experimental rock,136.964,2,0.0,Lemons_ For Kevin,1994,My Life As A Child Star,4,0.539111560547,-13.846,nan,0.34913960182,0.0
Danny Wright,109.03465,easy listening,108.718,0,0.0,Walking in Faith_ Reprise,0,Walking In Faith,4,0.490897988391,-17.471,0.0,0.365302190974,0.0
Jacques Higelin,163.05587,chanson,120.203,9,0.0,Quand j'improvise sur mon piano,1973,Chante Higelin et Vian,1,0.595996628489,-10.829,nan,0.359075217564,0.0
Kool Moe Dee,336.43057,hip hop,104.171,6,0.0,How Ya Like Me Now,1987,The Masters Series: Hip Hop,4,0.545866608602,-7.0,nan,0.375362434357,0.0
Burning Spear,217.93914,roots reggae,101.799,8,0.0,Tumble Down,1991,Jah Kingdom,1,0.674237799591,-14.241,0.407233014901,0.465270210086,0.0
The Mars Volta,521.63873,experimental rock,174.792,9,0.0,Take The Veil Cerpin Taxt,2003,Deloused in the Comatorium,5,0.867258942438,-3.741,0.824717770765,0.54776411101,0.0
Uman,213.02812,chill-out,85.992,0,0.0,On Fait Ce Qu'on Peut,0,L'aventure C'est L'aventure,4,0.533504314342,-7.91,0.0,0.352364097835,0.0
The Black Crowes,339.25179,blues-rock,117.706,2,0.0,Ballad In Urgency,1994,Amorica,4,0.797420740747,-5.365,0.594079585373,0.536400010793,0.0
Grayson Capps,236.59057,blues-rock,132.684,9,0.0,Mermaid,2006,Wail & Ride,3,0.58403786492,-9.072,nan,0.356406617735,0.0
Neil Innes,222.87628,pop rock,140.069,2,0.0,Come Out Into The Open,1995,Re-Cycled Vinyl Blues,1,0.489360046492,-9.85,nan,0.362113477639,0.0
Simon & Garfunkel,138.70975,folk-pop,181.41,2,0.0,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),1966,The Collection,4,0.593972953356,-10.222,nan,0.510324986101,0.0
Slim Whitman,152.42404,folk-pop,106.637,0,0.0,Cattle Call,1993,Rose Marie,3,0.516443779773,-11.271,nan,0.386669091706,0.0
Unearth,197.25016,post-hardcore,77.399,7,0.0,Crow Killer,2008,The March,4,0.77217254261,-5.071,0.646042270682,0.487406994477,0.0
