artist_name,duration,artist_terms,tempo,key,energy,title,year,release,time_signature,artist_familiarity,loudness,song_hotttnesss,artist_hotttnesss,danceability
Julie Zenatti,287.92118,chanson,87.013,1,0.0,Ma Douleur...,0,Plus De Diva,7,0.626957723005,-10.166,0.212045405484,0.434859589343,0.0
Small Facers,1141.08036,rock 'n roll,70.163,2,0.0,Happiness Stan - Original,0,The Very Best Of CD2,5,0.582238343665,-18.626,0.0,0.449052575154,0.0
Jack Sheldon,283.92444,bebop,167.307,5,0.0,Trane's Strain,0,Playing For Change,4,0.407243119505,-12.921,0.0,0.315617064079,0.0
Handsome Boy Modeling School,324.07465,alternative dance,160.02,8,0.0,I've Been Thinking featuring Cat Power (Album Version),2004,White People,4,0.587029625798,-9.423,0.505487343149,0.410850787117,0.0
The B-52's,313.20771,dance rock,136.767,11,0.0,Tell It Like It T-I-IS (Album Version),1992,Good Stuff,4,0.681598553146,-7.465,0.474054830931,0.537537201305,0.0
DeGarmo & Key,203.62404,ccm,120.548,4,0.0,Destined To Win,1988,Collecton,4,0.421132725384,-6.917,0.503381236206,0.318834231458,0.0
Los Tres Diamantes,175.43791,bolero,98.082,4,0.0,Begin The Beguine,0,Boleros In Trío,5,0.433877465953,-12.421,nan,0.315757199825,0.0
Dave Hollister,301.87057,motown,113.09,1,0.0,I'm Wrong,2006,The Definitive Collection,4,0.612543003669,-4.942,nan,0.459660463222,0.0
Steve Green,78.81098,ccm,146.677,0,0.0,Even A Child - Proverbs 20:11,0,Hide Em In Your Heart Vol 1,4,0.516021359426,-13.484,0.257510119781,0.348526889598,0.0
Michael Landau,597.41995,instrumental rock,73.894,2,0.0,The Mighty SB,0,Michael Landau Group Live,3,0.540532155881,-11.749,0.0,0.307053526943,0.0
Marc Perrone,13.5571,musette,0.0,5,0.0,Sirène,0,Voyages,1,0.456136674435,-26.393,nan,0.285591271518,0.0
Leonardo Favio,201.50812,singer-songwriter,163.519,7,0.0,Porque Yo Te Amo,0,Baladas De Amor,7,0.54611688438,-11.378,0.503381236206,0.398407519976,0.0
Pentangle,172.38159,british invasion,193.578,7,0.0,I Saw An Angel,0,The Time Has Come 1967-1973,1,0.547078569134,-11.514,0.0,0.333649140792,0.0
Gloria Lasso,187.92444,europop,65.195,9,0.0,Termina La Feria,0,Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso),4,0.3812326115,-15.953,nan,0.301570181792,0.0
K-OS,235.04934,trip hop,90.507,5,0.0,Heaven Only Knows,2002,Exit,4,0.712662163367,-9.642,0.542307526169,0.430697046289,0.0
Patrick Bruel,257.2273,cabaret,105.994,7,0.0,Au Bout De La Marelle,1999,Juste Avant,4,0.631151242449,-8.086,0.400039656955,0.432754336766,0.0
Delroy Wilson,157.57016,rock steady,157.446,10,0.0,Rain from the Skies Mix 2,0,Sings Studio One Hits,4,0.58344302355,-8.884,0.56574993953,0.385787614584,0.0
Embrace the End,364.14649,death core,119.827,5,0.0,Ley Lines,2008,Ley Lines,4,0.580369789607,-3.6,nan,0.420176593517,0.0
Michael Gettel,338.75546,chamber jazz,94.849,2,0.0,The Journey North,1999,The Journey North,4,0.510660236281,-10.879,0.0,0.333770845165,0.0
Edwin Hawkins,358.19057,italian disco,91.215,6,0.0,I'm Going Through,0,Oh Happy Day,3,0.418701467015,-9.298,0.24523633278,0.14468466091,0.0
Edith Lefel,246.30812,zouk,135.099,11,0.0,L'a fête komine,1992,Mèci,4,0.407455643852,-11.613,0.0,0.300046490366,0.0
F.l.y.,20.79302,modern rock,87.63,3,0.0,Shit 3 Outro,0,What! What! Volume 1,3,0.472451234406,-7.401,0.0,0.348552353066,0.0
The London Pops Orchestra,198.89587,easy listening,71.312,10,0.0,The Way We Were,0,Award-Winning Movie Themes : The 70's,1,0.321975099252,-13.522,nan,0.244532205339,0.0
Bob Dylan,278.96118,blues-rock,80.7,9,0.0,New Pony,1978,Desire/Blood On The Tracks/Street Legal,4,0.675384811998,-5.563,0.574693297085,0.633339908702,0.0
The Police,313.70404,new wave,85.207,9,0.0,Wrapped Around Your Finger,1983,Message In A Box,5,0.790367908794,-14.361,nan,0.615454461554,0.0
Geiom Ft. Marita,291.26485,dubstep,140.989,6,0.0,Sugar Coated Lover,0,Sugar Coated Lover,4,0.505099139056,-8.654,nan,0.380917170625,0.0
Rhian Sheehan,314.48771,trip hop,216.023,8,0.0,Degrees of Freedom,2002,Tiny Blue Biosphere,4,0.558007751919,-10.215,0.360370582712,0.414780659073,0.0
Orlando Pops Orchestra,146.59873,orchestra,80.79,7,0.0,El Manisero,0,World Music Vol. 24: The Sound Of The Caribbean,4,0.367255010757,-15.018,nan,0.311615544973,0.0
Lonnie Johnson,298.13506,jazz blues,70.317,5,0.0,Raining On The Cold_ Cold Ground,0,Blues Masters Vol. 4,4,0.558905413853,-17.214,0.0,0.404827116559,0.0
Line Renaud,146.15465,chanson,137.567,7,0.0,Gwendolina,1994,Les Années Chansons,4,0.470212295689,-12.158,0.0,0.320086926752,0.0
Cali,207.49016,dance pop,153.667,0,0.0,Pour Jane (Live Acoustique),0,Le Bruit De Ma Vie,4,0.616884544037,-10.288,0.0,0.343844499414,0.0
Orbit,254.45832,hardstyle,142.351,4,0.0,Nice Ride,0,Tonedeaf,3,0.515312738122,-7.893,0.270775998946,0.296905207386,0.0
Juan Carlos Baglietto,232.61995,tango,97.342,10,0.0,Tiempos Dificiles,1982,Actuar Para Vivir,3,0.540881349196,-14.511,0.201387441934,0.38663083651,0.0
Remi Nicole,379.37587,twee pop,84.009,10,0.0,Rock N Roll,0,Rock N Roll - Remix EP,1,0.599810039197,-5.39,nan,0.419469859833,0.0
André Blot,179.85261,musette,199.483,10,0.0,Breiz Ma bro,0,Le tour de France de l'accordéon,3,0.164853301203,-6.031,nan,0.0,0.0
Billy Bragg,180.1922,urban folk,81.256,0,0.0,Goodbye (Solo Version),2008,I Keep Faith,4,0.703690572411,-17.81,0.231584988392,0.529195922281,0.0
Junior Jack,96.10404,progressive house,106.216,0,0.0,E Samba (Accapella),0,Defected Accapellas Volume 4,3,0.682355124453,-12.715,0.790344560306,0.393642309932,0.0
Little Milton,264.59383,electric blues,76.415,3,0.0,My Way,0,Guitar Man,1,0.579422730357,-6.144,nan,0.386441097104,0.0
All Leather,108.38159,digital hardcore,84.562,2,0.0,As The Hog Pisseth,0,Hung Like A Horse EP,1,0.599529185825,-7.107,0.476435219643,0.379294935318,0.0
Crabby Appleton,186.69669,power pop,89.091,1,0.0,Go Back,1970,Rhino Hi-Five: Crabby Appleton,1,0.416184081205,-4.594,0.570105930058,0.285682006991,0.0
Johnny Cash,80.03873,honky tonk,196.303,1,0.0,You Tell Me,1959,The Original Johnny Cash Volume 1,4,0.817256939293,-13.136,nan,0.735208877747,0.0
Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,413.1522,soundtrack,160.246,7,0.0,1. Molto allegro con fuoco,0,Mendelssohn: Piano Concertos Nos.1 & 2 etc,1,0.53028791388,-19.852,nan,0.377579080219,0.0
Dave Rave_ Mark McCarron,165.61587,easy listening,102.16,6,0.0,They Held Hands,0,In the Blue of My Dreams,4,0.0260887368288,-13.711,nan,0.0,0.0
Cumberland Quartet,192.88771,country gospel,150.75,3,0.0,One Day At A Time,0,Golden Gospel Favorites,4,0.239564976469,-13.533,nan,0.0,0.0
Los Iracundos,188.05506,latin pop,93.283,5,0.0,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),0,Discografia Completa Vol.5,3,0.490193633978,-9.368,0.0,0.377472507312,0.0
Mest,255.50322,ska punk,176.16,7,0.0,Tonight Will Last Forever (Album Version),2005,Photographs,4,0.690809096186,-8.247,0.609043942677,0.450093382351,0.0
The Sun Harbor's Chorus-Documentary Recordings,137.84771,patriotic,122.842,10,0.0,US Air Force,0,Songs of the US Armed Forces,1,0.41994127477,-13.915,0.257216091858,0.24913722954,0.0
David Saylor,273.34485,soul,112.998,11,0.0,This Time,0,We Are One,4,0.395603509222,-7.597,nan,0.0,0.0
Roy Brown,163.83955,jump blues,154.631,3,0.0,Love Don't Love Nobody,0,Long 'Bout Midnight,4,0.46359371862,-10.187,0.624833533556,0.36773193521,0.0
Dwight Twilley,224.54812,power pop,90.875,7,0.0,Tomorrow Never Knows,0,The Beatles,4,0.531415653369,-8.812,nan,0.318911184164,0.0
Petra,262.21669,ccm,101.004,1,0.0,Angel Of Light (Never Say Die Album Version),0,The Rock Block,4,0.798158655938,-6.949,nan,0.475393063442,0.0
Inspiral Carpets,232.12363,indie rock,187.66,7,0.0,Party In The Sky,1994,Devil Hopping,4,0.605109701915,-11.319,0.531722098421,0.398547535381,0.0
Stern,241.13587,easy listening,139.949,2,0.0,Tüflische Plan,0,Stern,4,0.524271355423,-8.452,0.0,0.249754085576,0.0
Mägo de Oz,295.31383,folk rock,121.955,7,0.0,Qué Desilusión,2010,Bajo La Corteza (26 Canciones De Leño),4,0.629751605102,-4.638,0.439654659707,0.53141175199,0.0
Tum Tum,209.18812,dirty south rap,66.565,2,0.0,So Fresh,0,The Return Of O-Tumma,4,0.592494980056,-17.014,0.0,0.350628946897,0.0
Johnny Osbourne,200.41098,roots reggae,135.537,6,0.0,Come ALong,0,Nightfall Showcase,4,0.618765785486,-7.454,0.0,0.409134868797,0.0
Jeff Talmadge,228.62322,folk rock,160.105,2,0.0,The Hard Part's Letting Go,0,The Spinning of the World,1,0.419755366288,-12.174,nan,0.317838410801,0.0
Moraes Moreira,280.65914,latin jazz,132.558,0,0.0,Banho De Amor,1991,Bahião Com H,4,0.461741493305,-7.437,0.0,0.334252474043,0.0
Yuridia,264.54159,latin pop,109.996,0,0.0,Regresa A Mi (Unbreak My Heart),0,Habla El Corazon,4,0.701506286902,-7.918,0.445454525493,0.364164341184,0.0
Krystof,285.67465,soft rock,130.042,0,0.0,Ostravaczech,2006,Rubikon,4,0.508636229134,-10.084,0.434838090261,0.372119118631,0.0
Darko,378.67057,progressive house,124.255,7,0.0,Danote,0,This Is What The Universe Sounds Like,4,0.618731424614,-14.175,nan,0.350870447751,0.0
Plasmatics,344.24118,trip hop,125.363,0,0.0,Dream Lover,1980,New Hope For The Wretched,4,0.557875168422,-11.685,0.542898743291,0.359324726504,0.0
Orquesta Aragon,308.76689,charanga,91.548,9,0.0,Eso No Tiene Remedio,0,Homenaje,5,0.508731241151,-13.143,0.340922755864,0.332930951194,0.0
Brian Tyler,52.87138,soundtrack,104.988,0,0.0,I Dream Of Chi Chi,2009,Dragonball Evolution,3,0.675295469456,-19.963,0.212045405484,0.442696719581,0.0
Brian Eno And David Byrne,296.33261,art rock,118.203,1,0.0,The Jezebel Spirit,1981,New Romantics,4,0.615740353062,-8.209,nan,0.423608912639,0.0
Bézu,275.3824,chanson,133.64,7,0.0,Le chacha des gorilles,0,Maxi ambiance 50 titres,4,0.373850623044,-11.428,0.0,0.148985480992,0.0
45 Grave,118.38649,deathrock,173.581,9,0.0,Surf Bat (Album Version),1983,Sleep In Safety,4,0.59660238456,-10.285,0.214864226932,0.399186285296,0.0
Edu Lobo,309.52444,brazilian pop music,84.853,2,0.0,Canto Triste,1967,Meia-Noite,1,0.344062158743,-18.581,nan,0.0,0.0
Roommate,367.01995,dubstep,85.005,9,0.0,Isn't Radio,0,We Were Enchanted,4,0.519342409064,-7.494,0.266955186276,0.330647740788,0.0
Philip Glass,289.4624,chamber music,104.667,8,0.0,The Kiss: Chris & The Model Airplane,0,Philip Glass: Undertow,4,0.711380095973,-22.104,nan,0.466224300345,0.0
Gang Starr,84.63628,jazz rap,166.092,0,0.0,Say Your Prayers,1991,Step In The Arena,4,0.705870923838,-18.7,0.572593044816,0.491178953749,0.0
James Taylor,280.81587,folk-pop,108.047,4,0.0,One More Go Round,0,New Moon Shine,4,0.826513628554,-12.346,0.407233014901,0.628228387313,0.0
Nestor Torres,294.53016,latin jazz,137.908,5,0.0,Rhumboso,0,Dances_ Prayers_ & Meditations For Peace,5,0.485921285721,-13.006,0.239517180175,0.353156297467,0.0
The Dee Jays,174.21016,freakbeat,114.375,4,0.0,Dum Dum (Marble Breaks And Iron Bends),0,The Dee Jays / Baby Talk - Best of,1,0.3377360717,-10.412,0.0,0.197089101337,0.0
Herbert Von Karajan,1143.03955,opera,171.78,10,0.0,Variations Sur Un Theme De Haydn Op51,0,Violin Concerto_ Op.77 Etc.,5,0.668055686858,-20.536,nan,0.464152439053,0.0
Solomon,284.23791,hip pop,95.619,5,0.0,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,0,Solomon Vol. 2,4,0.629732488809,-18.321,nan,0.341265841356,0.0
James Ingram,376.68526,quiet storm,76.385,2,0.0,A Baby's Born,1993,Always You,3,0.565750643726,-11.937,0.0,0.461526217057,0.0
Patrick Saint-Eloi,314.122,zouk,130.092,10,0.0,Ola ou yé,0,Zoukolexion_ vol. 1,4,0.301867593774,-5.777,0.0,0.391222181232,0.0
Sasha,181.65506,progressive house,116.024,7,0.0,Do It To Me,0,We Can Leave The World,4,0.692922730576,-9.249,nan,0.453731585999,0.0
Evergreen Terrace,159.4771,melodic hardcore,112.421,7,0.0,Look Up At The Stars And You're Gone,2001,Losing All Hope Is Freedom,1,0.825192029267,-4.732,0.510962044002,0.529165902102,0.0
Danilo Perez / Claus Ogerman,459.31057,latin jazz,100.394,4,0.0,The Saga Of Rita Joe,2008,Across The Crystal Sea,4,0.331874146457,-14.117,0.0,0.277119513467,0.0
Sister Hazel,332.93016,post-grunge,119.461,10,0.0,Cerilene,1997,...Somewhere More Familiar,4,0.731065755711,-8.416,0.598242154868,0.509878707853,0.0
Avril Lavigne,224.93995,teen pop,118.055,0,0.0,How Does It Feel,2004,Under My Skin,4,0.878401542469,-4.772,nan,0.620309820783,0.0
Hot Wire,194.66404,uk garage,110.198,6,0.0,Like A Prayer (Tribute To Madonna),0,Tribute,4,0.630346808697,-5.485,0.0,0.363160202285,0.0
RUN-DMC,267.59791,hip hop,73.507,10,0.0,Faces,1990,Original Album Classics,5,0.686988954629,-13.306,0.450762241641,0.606630151729,0.0
Mercedes Castro,184.42404,folk,149.293,2,0.0,Vendiste Los Gueyes -Maldita Miseria-,0,Mercedes Castro Acompañada con Mariachi Y Banda - En vivo,5,0.435732003605,-9.451,nan,0.373045953823,0.0
Kassav',268.90404,zouk,147.781,2,0.0,An Mouvman,2009,Se Nou Manm (Live Au Zenith),4,0.601395113088,-8.158,0.0,0.436730221089,0.0
The Skabs,121.65179,synth punk,94.072,7,0.0,Woe is Woman,0,Content,1,0.437746377067,-9.733,0.0,0.279664002509,0.0
Michelle Tumes,265.29914,ccm,111.824,6,0.0,Hold On (LP Version),0,Streams,4,0.6129125729,-9.279,0.265861049211,0.395999522735,0.0
Clarisse Lavanant,175.17669,chanson francaise,177.931,2,0.0,Beaux parleurs,0,Vers l'imaginaire,4,0.0824059229436,-9.366,nan,0.0,0.0
Korn,231.73179,rap metal,110.071,2,0.0,Make Me Bad,1999,Crossing All Over Vol. 12,4,0.829135422075,-6.378,nan,0.528709934432,0.0
BeauSoleil,268.30322,zydeco,119.663,5,0.0,'Ti Monde (LP Version),1991,Cajun Conja,4,0.506336378076,-13.758,0.0,0.338454575906,0.0
Tum Tum,188.94322,dirty south rap,206.791,1,0.0,Money In Da Bank [Screwed],0,The Return Of O-Tumma,4,0.592494980056,-10.525,nan,0.350628946897,0.0
Charlie Byrd / Laurindo Almeida,172.43383,bossa nova,115.798,2,0.0,Choro II,0,Brazilian Soul,1,0.527339183499,-18.054,nan,0.31055608318,0.0
Tom Cochrane,208.79628,heartland rock,89.042,2,0.0,Revelations:  Visions In A Dream,0,Hang On To Your Resistance (The Early Years),1,0.590360325395,-13.706,0.0,0.371786733457,0.0
Knack,285.51791,british pop,142.432,7,0.0,Seven Days Of Heaven,0,Normal as the Next Guy,4,0.589190725288,-5.227,0.330234682769,0.439438995527,0.0
Alain Turban,219.19302,chanson,134.837,1,0.0,Santa Monica (Version Originale 1980),0,Mes Années Disco,4,0.411939007536,-8.085,nan,0.0,0.0
Bongzilla,419.68281,stoner metal,91.498,11,0.0,Cutdown,2005,Amerijuanican,3,0.574400788692,-6.407,0.548678055568,0.446071584412,0.0
Margaret Becker,192.62649,ccm,96.848,0,0.0,Stay Close To Me,0,Immigrant's Daughter,3,0.54191773701,-17.471,nan,0.404157671026,0.0
Orbital,192.20853,techno,120.938,5,0.0,Chime (edit),1990,Halcyon - The Platinum Collection,4,0.693009203581,-6.924,0.615654844829,0.498668874796,0.0
2 Minutos,88.58077,skate punk,203.994,5,0.0,Rompan Todo,2006,Un Mundo De Sensaciones,1,0.591846287473,-3.211,0.372530039366,0.372462979783,0.0
Damita Jo,182.33424,rock 'n roll,110.058,10,0.0,Face To Face,0,The Fabulous Mae West And Other Wonderful Girls,4,0.449222152226,-15.498,nan,0.284894061244,0.0
Ministère des Affaires Populaires,140.12036,musette,66.963,2,0.0,Bagdad by night,0,Debout là d'dans,1,0.360054622648,-16.165,nan,0.276445883493,0.0
Dolly Parton,152.45016,bluegrass,95.981,8,0.0,I'm Not Worth the Tears,1967,The Dolly Parton Classics,4,0.707332699031,-12.144,0.270775998946,0.603876486918,0.0
Orbital,933.642,techno,95.315,0,0.0,Are We Here ?,1994,Snivilisation,1,0.693009203581,-10.328,nan,0.498668874796,0.0
Estrellas Cubanas,324.91057,charanga,174.554,2,0.0,Fin De Semana,0,La Habana Tiene...,1,0.337495796384,-4.442,0.0,0.0,0.0
Jarvis Church,231.73179,r&b,119.976,8,0.0,So Beautiful,0,The Long Way Home,4,0.439972781692,-5.659,0.0,0.0,0.0
April Wine,179.04281,pop rock,166.036,2,0.0,Say Hello,1979,Harder Faster,1,0.656759787817,-13.666,0.754716331597,0.410477200141,0.0
Hurricane,236.042,glam metal,110.177,8,0.0,I'm On To You,1988,Over The Edge,4,0.572431139125,-4.618,nan,0.346058219921,0.0
Mr. Sancho,182.22975,gangster rap,100.032,0,0.0,I'm callin,0,Foreplay,4,0.595100752268,-8.666,0.22373562244,0.345015639015,0.0
Ragheb Alama,319.37261,arabesque,151.956,7,0.0,Al'amadalah Assa'bah (2004 Digital Remaster),0,Ya Hayati,4,0.554226466616,-9.13,0.0,0.424931835179,0.0
Tony Danza Tap Dance Extravaganza_ The,198.66077,math-core,139.872,8,0.0,Cliff Burton Surprise,0,The Tony Danza Tap Dance Extravaganza,4,0.495078213732,-8.202,0.487956976897,0.398036106912,0.0
BLEED THE SKY,202.91873,groove metal,116.064,1,0.0,Kettle Black,2008,Murder The Dance,4,0.646815252742,-5.992,0.457447167085,0.433173023114,0.0
Sasha,265.84771,progressive house,155.996,9,0.0,Turn It Into Something Special (Svengali's remix für Elisa),0,Turn It Into Something Special,4,0.692922730576,-9.532,nan,0.453731585999,0.0
Dolores Keane,272.5873,irish folk,149.619,5,0.0,Storm In My Heart,1993,Celtic Woman 3,3,0.519779082459,-12.577,nan,0.348000019201,0.0
Maysa,180.87138,brazilian pop music,103.172,9,0.0,Ouça,2008,Maysa,4,0.616436885257,-10.919,nan,0.409464909228,0.0
Lauren Wagner & Fred Weldy,51.12118,turnablism,72.724,2,0.0,Social Note,0,American Song Recital: Works of Bernstein_ Hundley_ Bowles...,4,0.469535165255,-26.356,nan,0.0,0.0
Fred Locks,242.38975,roots reggae,151.537,0,0.0,Mama Don't Know Love,0,Never Give Up,4,0.452697587129,-6.924,nan,0.292906768906,0.0
Sister Hazel,230.37342,post-grunge,139.841,2,0.0,This Kind Of Love (Full Band),0,This Kind Of Love,4,0.731065755711,-12.283,0.616922367594,0.509878707853,0.0
Herbert Von Karajan,288.41751,opera,75.416,9,0.0,Si Mi Chiamano Mimila Boheme Act1 Remast,0,Karajan & L'Opera,5,0.668055686858,-22.384,nan,0.464152439053,0.0
Wolfmother,316.21179,stoner metal,110.441,4,0.0,White Feather,2009,White Feather,4,0.792255589732,-6.183,nan,0.566971566219,0.0
Janice Robinson,459.33669,tribal house,84.655,7,0.0,Dreamer (Jamie J Sanchez Club Mix),0,Dreamer 'Remixed',3,0.449241719245,-6.99,0.265861049211,0.367006570539,0.0
Stephan Micus,519.8624,free improvisation,142.158,0,0.0,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),1988,Twilight Fields,4,0.561370907228,-22.517,nan,0.365533756198,0.0
Edmond Leung,234.1873,cantonese pop,113.571,0,0.0,Ling Shi Shi Ji Fen,0,Edmond Leung Collections,4,0.433317390445,-10.67,nan,0.349886289133,0.0
Pumpkin Buzzard,137.63873,happy hardcore,169.771,10,0.0,Gumby Killed the Dinosaur (House Mix),0,Perfect Dragon,4,0.391108884632,-5.676,nan,0.240098405753,0.0
Gabriel Yared,229.98159,latin jazz,111.577,9,0.0,Devon,2003,Sylvia,3,0.61180147146,-19.64,0.313562114248,0.399042081432,0.0
Fat Joe,211.59138,gangster rap,100.783,5,0.0,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],2005,All Or Nothing,4,0.822908534132,-7.239,nan,0.572027853681,0.0
Whitesnake,252.08118,blues-rock,125.022,11,0.0,Love Ain't No Stranger (2003 Digital Remaster),2003,Best Of Whitesnake,4,0.82243282937,-8.706,0.270775998946,0.531303318565,0.0
The Chap,170.05669,future jazz,72.073,9,0.0,We Are Not Impartial,2006,Lo Compilation Mix By Susumu Yokota,4,0.612657823643,-9.502,0.270775998946,0.457611173992,0.0
Máire Brennan,244.74077,irish folk,84.826,0,0.0,Atlantic Shore,0,Maire,5,0.576053722689,-12.121,0.613045835768,0.385878057741,0.0
Dictators,246.36036,rock 'n roll,130.786,0,0.0,Weekend,0,Viva Dictators,4,0.588379457517,-5.833,0.697651731535,0.364735611518,0.0
The Cardigans,296.85506,twee pop,145.271,3,0.0,Paralyzed,1998,Gran Turismo,4,0.74987636719,-6.966,0.717391633536,0.528302262284,0.0
Twista,200.98567,gangster rap,90.158,7,0.0,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),2005,The Day After,4,0.889613554744,-8.273,nan,0.593808365175,0.0
Oasis,289.2273,british pop,162.069,0,0.0,Don't Go Away,0,Kuschelrock 19,4,0.834564098277,-5.676,0.733549593663,0.540216450465,0.0
Al Denson,299.33669,ccm,118.017,10,0.0,Love Is Taking Hold,0,Al Denson,4,0.429727828854,-11.3,0.0,0.280482187299,0.0
The Bucketheads,383.16363,vocal house,121.896,1,0.0,Little Louie Bonus,1995,All In The Mind,4,0.56384598478,-16.486,0.265861049211,0.344540600846,0.0
Methods Of Mayhem / Scott Kirkland,199.31383,hardstyle,116.04,1,0.0,Narcotic,1999,Methods Of Mayhem,4,0.368308139657,-3.246,0.605855031379,0.39764783017,0.0
Ed Byrne,330.63138,comedy,77.99,7,0.0,Who's Your Daddy?,0,Ed Byrne - Pedantic and Whimsical,4,0.400952448429,-8.366,nan,0.357817074252,0.0
Bryan Ferry,253.12608,glam rock,116.36,4,0.0,Don't Worry Baby (1999 Digital Remaster),1973,These Foolish Things,4,0.694802519782,-8.662,0.407233014901,0.561830537939,0.0
ZO2,276.4273,hard rock,150.715,7,0.0,Isolate,2007,Ain't It Beautiful,4,0.595660904741,-4.098,0.405115721691,0.345241136759,0.0
Onyx,317.46567,hip hop,85.541,11,0.0,The Force,0,The History Of House Parties_ vol. 3,5,0.636582379001,-12.908,nan,0.421287262511,0.0
The Aftermath,118.30812,gabba,166.648,8,0.0,Might As Well Laugh,0,Degenerate Fuck Crew,4,0.561003950198,-10.386,nan,0.33892034497,0.0
The Sun Harbor's Chorus-Documentary Recordings,59.32363,patriotic,36.151,10,0.0,Taps,0,America's bugle calls,1,0.41994127477,-25.678,0.272632980752,0.24913722954,0.0
Wednesday 13's Frankenstein Drag Queens From Planet 13,239.20281,horror punk,149.551,0,0.0,Bark At The Moon (Album Version),0,Viva Las Violence,1,0.565161778133,-3.587,nan,0.371447105854,0.0
Coldplay,274.41587,piano rock,134.027,2,0.0,One I Love,2002,In My Place,4,0.8650215115,-7.446,0.810263613156,0.916053228284,0.0
Lisa Lynne,261.95546,chill-out,106.009,9,0.0,Still I Will,2001,Maiden's Prayer,4,0.605139699964,-9.559,0.727891633749,0.420937754837,0.0
Andrew W.K.,165.51138,alternative metal,120.153,2,0.0,Don't Call Me Andy,2006,Close Calls With Brick Walls / Mother of Mankind,4,0.698532476696,-3.378,0.530663030144,0.509456000853,0.0
Burning Spear,185.5473,roots reggae,122.376,0,0.0,It's A Long Way Around,1977,Dry & Heavy,4,0.674237799591,-19.633,0.496175335673,0.465270210086,0.0
Every Time I Die,171.59791,alternative metal,93.458,9,0.0,California_ Gracefully,2001,Last Night In Town,1,0.842423318067,-4.029,0.574693297085,0.564855750477,0.0
Speaker,188.29016,dub,131.968,9,0.0,Joking,1999,Trace My Track,4,0.693200053541,-4.63,nan,0.321237233791,0.0
Will Pan,235.85914,chinese music,121.988,8,0.0,Shuo Ni Ai Wo,0,Play Cool,4,0.516397804826,-6.682,nan,0.35944751217,0.0
Brand X,292.5971,jazz fusion,71.608,6,0.0,Zero Db (drum solo by Frank Katz),0,X Communication : Trilogy II,1,0.601305751486,-18.473,0.0,0.363675677051,0.0
Faiz Ali Faiz,879.69914,qawwali,141.231,3,0.0,Lagian ne maujan,0,Lagian Ne Maujan,3,0.36328057111,-8.523,nan,0.306676093479,0.0
Christos Kedras,321.64526,nu jazz,119.331,0,0.0,Water Blazz (Chill House mix),0,Poolside : Mykonos,4,0.430160300006,-7.717,nan,0.132329285523,0.0
Gold City,165.09342,southern gospel,194.028,7,0.0,What Child Is This?,0,Home For The Holidays,4,0.596189938258,-14.328,0.251981899462,0.396521303082,0.0
The Stooges,169.66485,experimental rock,148.458,11,0.0,Not Right (Remastered LP Version),0,The Stooges [Deluxe Edition],5,0.732603394424,-3.968,0.65130372613,0.497050958692,0.0
Paso Doble,327.83628,europop,115.633,0,0.0,Fantasie (Extended Version),0,Fantasie [Deluxe Edition],4,0.460250922106,-11.718,nan,0.0,0.0
David Evans,250.56608,memphis blues,86.201,7,0.0,Prison Bound Blues,0,Match Box Blues,4,0.445661291144,-9.422,nan,0.248024686921,0.0
Restless Heart,210.46812,country rock,114.382,9,0.0,That Rock Won't Roll,1986,Greatest Hits,4,0.632779015937,-13.644,nan,0.447206656844,0.0
Uriah Heep,212.84526,heavy metal,127.962,4,0.0,Wake The Sleeper,2008,Wake The Sleeper,3,0.67323869066,-4.014,0.501116840095,0.479204557694,0.0
Michael Gettel,330.97098,chamber jazz,101.529,7,0.0,Safe Passage,1996,San Juan Suite/San Juan Suite II: Narada Classics,4,0.510660236281,-16.934,0.265861049211,0.333770845165,0.0
Les Rythmes Digitales/ Tzant Feat. ODC MC,186.40934,big beat,86.113,6,0.0,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),0,Mash Up Mix 90s,3,0.590816513592,-4.242,nan,0.376066361452,0.0
U2,316.96934,dance rock,187.844,7,0.0,FEZ-Being Born,2009,No Line On The Horizon,4,0.843526543333,-7.896,0.674436803901,0.825639110796,0.0
Jo-El Sonnier,168.04526,bluegrass,144.649,2,0.0,Les Grande Bois,0,Cajun Tradition,3,0.466897960145,-8.556,0.0,0.320165416046,0.0
Ray Conniff,210.18077,instrumental pop,172.514,8,0.0,My Melody Of Love,0,Another Somebody Done Somebody Wrong Song,1,0.5557649996,-12.307,0.0,0.376514231215,0.0
Five Blind Boys of Alabama,131.81342,soul blues,93.417,10,0.0,I've Got a Home,2008,101 Great Black Gospel_ Vol. 4,4,0.54227770981,-7.495,nan,0.424271114446,0.0
