,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,quality,imdb_z
2548,1,1179,196.0,83.0,473.0,597.0,1468,20000.0,39511038.0,13,1301,4350,56269,26402,2046,0.0,2504,2564,366.0,11,61,9,16000000.0,2006.0,4000.0,5.9,1.85,0,3,-0.48081297107582277
2549,1,416,24.0,111.0,19.0,107.0,2927,241.0,6462576.0,7,370,4453,1449,824,1101,0.0,1582,3289,30.0,11,61,7,18500000.0,2016.0,118.0,5.4,2.35,0,3,-0.9248916545543011
2550,1,1756,56.0,80.0,11.0,499.0,1598,911.0,40363530.0,4,872,4068,18254,3058,1423,2.0,3597,1905,307.0,11,61,6,16000000.0,2002.0,521.0,3.3,1.85,1000,2,-2.790022125163911
2551,1,808,406.0,112.0,0.0,250.0,1869,634.0,37623143.0,7,774,2655,467234,1322,3030,0.0,3905,2762,1083.0,38,54,9,13500000.0,2006.0,269.0,8.2,1.85,27000,5,1.5619489729251768
2552,1,2149,3.0,60.0,688.2192448233861,762.0,1350,1000.0,48549464.42870905,7,933,4080,7210,4561,2825,0.0,0,4779,57.0,11,61,9,39831118.41831792,2002.4634295002031,921.0,6.6,16.0,0,3,0.1408971857940463
2553,1,1146,51.0,94.0,14.0,635.0,173,1000.0,33357476.0,0,1177,3059,7392,4194,2631,0.0,2235,1681,53.0,11,61,6,35000000.0,2001.0,1000.0,5.4,1.85,393,3,-0.9248916545543011
2554,0,1138,41.0,130.0,309.0,522.0,2651,939.0,28734552.0,5,1410,406,9566,3107,193,2.0,2582,1702,81.0,11,61,9,16000000.0,2001.0,881.0,6.4,1.85,1000,3,-0.03673428759734442
2555,1,353,138.0,91.0,26.0,638.0,658,3000.0,37300107.0,7,1162,4252,29147,5349,1114,1.0,880,3650,115.0,11,61,7,16000000.0,2011.0,1000.0,4.8,2.35,0,2,-1.4577860747284757
2556,1,559,78.0,91.0,29.0,459.0,913,861.0,27087695.0,1,243,1950,41664,2543,1136,0.0,4071,1650,205.0,11,61,7,17700000.0,2001.0,593.0,5.9,1.85,0,3,-0.48081297107582277
2557,1,2069,40.0,110.0,23.0,51.0,123,633.0,30102717.0,0,212,1078,28736,874,1829,2.0,2048,575,72.0,11,61,9,15000000.0,1991.0,67.0,5.5,1.85,0,3,-0.8360759178586058
2558,1,618,285.0,121.0,1000.0,108.0,1386,175.0,23618786.0,0,181,1726,352695,485,340,1.0,325,2597,687.0,11,60,9,8000000.0,2007.0,115.0,7.9,2.35,17000,4,1.2955017628380907
2559,1,574,124.0,114.0,15.0,650.0,725,851.0,26896744.0,4,796,4437,16582,3485,847,4.0,1767,2627,125.0,11,61,7,16500000.0,2008.0,680.0,4.9,1.85,0,2,-1.3689703380327796
2560,1,2366,275.0,96.0,11000.0,252.0,1615,19000.0,23213577.0,7,1756,4682,198111,19894,620,0.0,1151,2951,365.0,11,54,7,15500000.0,2008.0,581.0,7.2,1.85,14000,4,0.6737916059682209
2561,1,1771,34.0,270.0,5.0,292.0,2029,908.0,48549464.42870905,0,704,364,18041,2762,3398,1.0,4072,3108,54.0,40,55,9,25000000.0,2007.0,690.0,6.6,2.35,0,3,0.1408971857940463
2562,1,1159,81.0,100.0,24.0,851.0,1274,15000.0,55461307.0,4,1396,419,4654,18786,1407,9.0,4533,4888,46.0,11,61,9,20000000.0,2016.0,1000.0,6.7,2.2149373273849364,18000,3,0.22971292248974245
2563,1,1929,67.0,94.0,7.0,95.0,128,3000.0,20627372.0,4,71,612,13661,3451,3339,3.0,1798,1508,134.0,11,61,7,16000000.0,2000.0,240.0,5.3,1.85,487,3,-1.0137073912499972
2564,1,1781,103.0,109.0,7.0,450.0,584,835.0,16346122.0,7,1526,4783,25549,2572,2170,0.0,2451,1849,171.0,11,61,7,16000000.0,2002.0,787.0,7.2,1.85,0,4,0.6737916059682209
2565,1,1251,300.0,107.0,45.0,271.0,145,24000.0,16204793.0,4,779,1938,92712,24805,711,1.0,2503,3460,294.0,11,61,9,16000000.0,2009.0,396.0,5.1,1.85,6000,3,-1.1913388646413887
2566,1,1662,84.0,96.0,22.0,324.0,1236,8000.0,15427192.0,4,2036,1124,11768,11078,3318,0.0,3305,1445,148.0,11,61,7,16000000.0,2000.0,2000.0,5.6,1.85,492,3,-0.7472601811629105
2567,1,2366,64.0,88.0,11000.0,233.0,784,854.0,14792779.0,4,1392,2823,24256,1653,1803,0.0,1727,470,91.0,11,61,6,16000000.0,1987.0,410.0,7.6,1.85,0,4,1.029054552751003
2568,1,2298,169.0,110.0,179.0,734.0,1701,12000.0,13998282.0,0,1462,2093,24854,15044,2714,1.0,1851,4560,374.0,11,61,7,16000000.0,2014.0,1000.0,3.1,2.35,31000,2,-2.967653598555302
2569,1,69,158.0,113.0,47.0,238.0,1715,21000.0,19057024.0,7,1663,2879,113963,22088,2919,0.0,1877,3797,361.0,11,61,7,16000000.0,2010.0,541.0,7.2,1.85,24000,4,0.6737916059682209
2570,1,379,46.0,101.0,6.0,258.0,103,812.0,14108518.0,4,536,1755,8215,1882,3331,1.0,1826,2032,95.0,11,61,7,16000000.0,2003.0,326.0,5.7,1.85,371,3,-0.6584444444672143
2571,1,1863,15.0,105.0,121.0,384.0,126,11000.0,13854000.0,4,981,2469,21079,14677,3310,0.0,690,495,55.0,11,61,7,20000000.0,1988.0,3000.0,5.2,1.85,818,3,-1.1025231279456926
2572,1,1170,68.0,125.0,438.0,372.0,2835,18000.0,77324422.0,7,485,2706,178731,33865,1507,2.0,557,661,261.0,11,61,7,26000000.0,1993.0,15000.0,7.7,1.85,0,4,1.1178702894466992
2573,1,1193,111.0,100.0,9.0,363.0,607,599.0,15500000.0,16,701,4354,51996,2389,389,0.0,817,1238,302.0,11,21,9,16000000.0,1999.0,380.0,7.0,2.35,0,4,0.49616013257682934
2574,1,1333,21.0,97.0,3.0,578.0,2924,1000.0,11540112.0,4,619,3666,2385,3835,1563,1.0,4089,2345,20.0,11,61,7,39831118.41831792,2004.0,584.0,3.6,1.85,177,2,-2.5235749150768236
2575,1,1978,42.0,108.0,38.0,316.0,1536,940.0,48549464.42870905,0,1287,2328,5237,1945,423,7.0,1204,251,90.0,11,61,6,16000000.0,1979.0,416.0,4.9,2.35,392,2,-1.3689703380327796
2576,1,273,65.0,112.0,28.0,215.0,1868,555.0,4734235.0,4,1204,1132,8217,1227,1328,0.0,3178,1215,123.0,11,61,9,15000000.0,2000.0,403.0,6.0,1.85,573,3,-0.39199723438012746
2577,1,2366,109.0,112.0,11000.0,642.0,731,11000.0,4839383.0,4,2056,1697,21613,12766,3330,0.0,1966,1813,148.0,11,61,7,16000000.0,2002.0,650.0,6.6,1.85,762,3,0.1408971857940463
2578,1,13,42.0,95.0,89.0,322.0,1749,1000.0,4193025.0,4,1441,1011,30682,2518,3043,0.0,1408,1357,194.0,11,61,9,15000000.0,1999.0,852.0,6.8,2.35,0,3,0.3185286591854378
2579,1,1994,112.0,110.0,85.0,186.0,1456,1000.0,5900000.0,0,353,1682,98629,1852,524,1.0,3079,424,316.0,11,60,9,16000000.0,1986.0,309.0,7.2,1.85,0,4,0.6737916059682209
2580,1,2165,146.0,118.0,369.0,295.0,2196,1000.0,2849142.0,7,64,4466,24104,1889,2875,1.0,1812,2824,88.0,11,61,9,16000000.0,2007.0,418.0,7.2,2.35,0,4,0.6737916059682209
2581,1,1278,36.0,97.0,34.0,465.0,187,503.0,1686429.0,0,305,3330,8687,3100,1310,1.0,4048,1033,62.0,11,61,7,16000000.0,1997.0,489.0,2.8,1.85,0,1,-3.2341008086423892
2582,1,927,230.0,120.0,115.0,310.0,626,10000.0,1984743.0,7,887,3912,20616,11019,191,3.0,4434,4289,70.0,11,61,9,16000000.0,2013.0,316.0,6.6,2.35,0,3,0.1408971857940463
2583,1,930,64.0,135.0,133.0,258.0,2121,898.0,1666262.0,7,1996,4419,5321,2096,2142,0.0,3214,2381,78.0,11,60,7,16000000.0,2005.0,708.0,6.7,1.66,356,3,0.22971292248974245
2584,1,459,393.0,101.0,0.0,888.0,2666,3000.0,2319187.0,5,1690,4550,92640,5056,3340,0.0,822,4274,212.0,11,60,9,20000000.0,2013.0,1000.0,7.0,2.35,23000,4,0.49616013257682934
2585,1,1028,75.0,92.0,29.0,618.0,2651,939.0,13922211.0,4,1410,3240,18271,3935,3276,9.0,568,2259,150.0,11,61,9,16000000.0,2004.0,881.0,4.4,1.85,0,2,-1.8130490215112578
2586,1,467,78.0,106.0,172.0,27.0,1523,172.0,48549464.42870905,4,430,4745,30587,329,2390,2.0,625,3370,49.0,13,19,9,11000000.0,2008.0,55.0,7.1,2.35,3000,4,0.5849758692725247
2587,1,2300,67.0,92.0,6.0,227.0,1383,10000.0,23091.0,7,2010,1519,5664,11091,3152,1.0,2687,2654,42.0,11,60,9,15000000.0,2008.0,304.0,6.2,2.35,921,3,-0.21436576098873592
2588,1,743,216.0,161.0,929.0,116.0,882,488.0,336467.0,7,1550,1202,45449,943,2567,0.0,3721,3537,192.0,11,19,5,13000000.0,2009.0,289.0,7.3,2.35,23000,4,0.7626073426639162
2589,1,76,54.0,92.0,143.0,613.0,1517,1000.0,2964.0,4,1900,4667,7444,3086,1370,2.0,4651,3942,42.0,11,61,7,16000000.0,2012.0,945.0,5.1,1.78,0,3,-1.1913388646413887
2590,1,1339,84.0,93.0,529.0,805.0,2557,1000.0,48549464.42870905,7,288,1570,155249,4453,1634,0.0,3651,3325,304.0,11,61,1,16000000.0,2009.0,884.0,8.1,1.85,115000,5,1.4731332362294813
2591,1,1241,69.0,110.0,22.0,44.0,2746,5000.0,48549464.42870905,5,1511,4896,12817,5273,680,0.0,956,4457,43.0,11,19,9,16000000.0,2013.0,170.0,6.7,2.35,0,3,0.22971292248974245
2592,1,2259,208.0,122.0,0.0,567.0,2799,883.0,2428883.0,7,151,3875,21370,2896,2430,1.0,309,4535,132.0,11,61,9,16000000.0,2014.0,596.0,6.6,2.35,0,3,0.1408971857940463
2593,1,1025,32.0,91.0,10.0,574.0,1302,890.0,13571817.0,4,2020,1989,5312,3104,1928,3.0,1668,1663,40.0,11,61,7,15600000.0,2002.0,578.0,4.5,1.85,939,2,-1.7242332848155626
2594,1,2149,20.0,45.0,688.2192448233861,15.0,2868,422.0,48549464.42870905,4,1864,2133,19164,537,3301,0.0,4576,4295,79.0,11,41,12,34000000.0,2002.4634295002031,57.0,8.1,16.0,16000,5,1.4731332362294813
2595,1,153,78.0,115.0,460.0,125.0,1871,232.0,1554566.0,7,440,354,8624,699,535,1.0,1071,1790,180.0,11,10,9,39831118.41831792,2002.0,150.0,6.6,1.66,824,3,0.1408971857940463
2596,1,2348,21.0,94.0,4.0,518.0,1204,844.0,508867.0,7,245,2233,1033,3583,3453,0.0,2037,1515,26.0,11,61,6,39831118.41831792,2001.0,626.0,6.5,2.35,282,3,0.05208144909835094
2597,1,2331,40.0,93.0,7.0,922.0,1671,1000.0,1181197.0,7,1332,3190,3299,4329,1106,0.0,3608,2323,24.0,11,61,9,15500000.0,2005.0,1000.0,5.9,1.85,191,3,-0.48081297107582277
2598,1,814,40.0,94.0,7.0,17.0,2513,235.0,81525.0,0,283,4722,29392,303,2391,1.0,4141,1837,91.0,13,19,9,15300000.0,2001.0,46.0,6.6,2.35,0,3,0.1408971857940463
2599,1,928,251.0,95.0,571.0,102.0,1070,499.0,7774730.0,4,532,3189,61912,1120,3192,0.0,659,2674,352.0,11,10,9,15500000.0,2006.0,298.0,6.5,1.85,0,3,0.05208144909835094
2600,1,1466,94.0,105.0,102.0,383.0,2472,901.0,234760500.0,0,1004,505,126464,3464,1453,1.0,3716,362,175.0,11,61,9,14000000.0,1984.0,605.0,7.3,1.85,0,4,0.7626073426639162
2601,1,331,102.0,103.0,0.0,925.0,756,3000.0,285761243.0,4,1231,1703,311075,7521,517,5.0,579,556,305.0,11,61,6,18000000.0,1990.0,1000.0,7.5,1.85,20000,4,0.9402388160553077
2602,1,1360,21.0,102.0,12000.0,801.0,2763,19000.0,167780960.0,4,1954,49,36918,21499,3141,4.0,159,475,42.0,11,61,6,11000000.0,1987.0,875.0,5.9,1.85,3000,3,-0.48081297107582277
2603,1,2167,94.0,116.0,521.0,481.0,2729,13000.0,177200000.0,4,187,4522,77366,14701,3217,1.0,371,334,194.0,11,61,6,22000000.0,1982.0,521.0,7.4,2.35,0,4,0.8514230793596124
2604,1,2274,173.0,110.0,12000.0,555.0,2840,10000.0,176781728.0,0,1947,4525,219171,13069,25,2.0,4102,442,388.0,11,61,6,15000000.0,1986.0,1000.0,6.9,1.33,19000,3,0.40734439588113397
2605,1,115,287.0,120.0,0.0,5.0,2271,103.0,128067808.0,0,320,906,217740,129,3082,3.0,1501,1464,1641.0,26,57,7,15000000.0,2000.0,21.0,7.9,2.35,0,4,1.2955017628380907
2606,1,2015,176.0,122.0,0.0,158.0,2288,18000.0,130058047.0,7,1094,266,822500,19078,239,0.0,3665,1386,2715.0,11,61,9,15000000.0,1999.0,828.0,8.4,2.35,22000,5,1.7395804463165692
2607,1,2243,479.0,118.0,0.0,520.0,1307,14000.0,138795342.0,3,374,3955,503631,15732,874,0.0,4503,3900,636.0,11,60,9,15000000.0,2010.0,1000.0,8.0,1.85,64000,5,1.3843174995337861
2608,1,886,27.0,107.0,425.0,247.0,2852,742.0,111936400.0,4,1074,4596,87538,2151,1333,1.0,1492,507,79.0,11,61,6,15000000.0,1988.0,384.0,6.0,1.85,0,3,-0.39199723438012746
2609,1,2149,20.0,45.0,688.2192448233861,260.0,338,460.0,48549464.42870905,5,176,3046,18058,2380,1511,0.0,4245,4828,68.0,11,61,10,39831118.41831792,2002.4634295002031,292.0,7.3,16.0,0,4,0.7626073426639162
2610,1,2290,60.0,102.0,4.0,882.0,838,17000.0,317040.0,7,1119,4452,6723,30978,3446,1.0,4552,3232,36.0,11,61,7,15500000.0,2008.0,13000.0,6.8,2.35,1000,3,0.3185286591854378
2611,1,2149,70.0,154.0,14000.0,271.0,2333,852.0,94175854.0,7,1510,3655,60988,2592,740,0.0,2092,392,199.0,11,61,7,15000000.0,1985.0,581.0,7.8,1.85,6000,4,1.2066860261423946
2612,1,894,43.0,103.0,2.0,13.0,1353,94.0,48549464.42870905,0,1467,4496,2659,213,1979,2.0,4513,3494,25.0,25,52,9,39831118.41831792,2009.0,80.0,5.7,2.35,558,3,-0.6584444444672143
2613,1,2223,1.0,141.0,335.0,635.0,243,11000.0,48549464.42870905,1,1419,494,62,13390,2446,2.0,2712,4600,1.0,11,61,7,100000000.0,2016.0,744.0,6.1,2.35,0,3,-0.3031814976844321
2614,1,1626,454.0,114.0,77.0,305.0,2476,19000.0,91121452.0,3,163,3911,467613,20295,120,1.0,3297,4365,608.0,11,60,7,14000000.0,2014.0,393.0,8.1,2.35,165000,5,1.4731332362294813
2615,1,860,25.0,109.0,6.0,271.0,76,1000.0,69800000.0,4,556,2778,18140,2419,57,1.0,2467,275,60.0,11,61,9,10000000.0,1980.0,745.0,6.1,1.85,855,3,-0.3031814976844321
2616,1,1523,46.0,124.0,150.0,572.0,296,874.0,79900000.0,3,1823,828,12974,2667,2045,0.0,3220,263,84.0,11,61,6,39831118.41831792,1980.0,816.0,7.5,1.85,0,4,0.9402388160553077
2617,1,2204,111.0,94.0,87.0,569.0,3001,17000.0,64001297.0,4,322,1020,32002,20154,2718,1.0,2747,3545,103.0,11,61,6,15000000.0,2010.0,975.0,6.2,1.85,0,3,-0.21436576098873592
2618,1,110,393.0,100.0,127.0,250.0,1969,1000.0,71588220.0,9,849,2247,134869,1949,1364,1.0,1264,4339,304.0,11,10,7,20000000.0,2013.0,340.0,6.2,1.85,57000,3,-0.21436576098873592
2619,1,1086,318.0,101.0,0.0,598.0,791,2000.0,47000000.0,13,826,1578,157857,4400,2583,0.0,4323,236,1191.0,11,61,9,300000.0,1978.0,742.0,7.9,2.35,12000,4,1.2955017628380907
2620,1,831,55.0,98.0,11000.0,624.0,2346,816.0,61400000.0,1,175,2486,71183,3617,1474,1.0,832,346,183.0,11,61,9,15000000.0,1983.0,695.0,7.4,1.85,0,4,0.8514230793596124
2621,1,1000,157.0,102.0,79.0,27.0,1031,925.0,101978840.0,4,791,417,77724,1018,1239,0.0,2775,4693,162.0,11,61,9,15000000.0,2013.0,38.0,6.6,1.85,26000,3,0.1408971857940463
2622,1,2108,280.0,94.0,350.0,39.0,2732,326.0,56437947.0,3,1678,4214,85333,486,77,0.0,4636,2658,421.0,11,60,7,9800000.0,2006.0,48.0,7.3,1.85,0,4,0.7626073426639162
2623,1,2209,109.0,92.0,13000.0,217.0,1298,925.0,73326666.0,4,297,481,189413,1953,1224,3.0,1242,481,306.0,11,61,6,15000000.0,1988.0,692.0,7.5,1.85,15000,4,0.9402388160553077
2624,1,2288,41.0,113.0,0.0,607.0,2751,2000.0,55184721.0,4,1364,4789,9811,6510,1985,8.0,4603,3191,100.0,11,61,7,15000000.0,2007.0,721.0,5.6,1.85,1000,3,-0.7472601811629105
2625,1,778,27.0,115.0,44.0,902.0,1650,23000.0,50003300.0,7,338,2152,36624,29370,1046,4.0,2927,708,132.0,11,61,6,15000000.0,1994.0,4000.0,7.3,1.85,0,4,0.7626073426639162
2626,1,946,462.0,95.0,43.0,259.0,2453,11000.0,54322273.0,7,417,4436,139749,11946,1601,0.0,534,3996,509.0,11,60,7,17000000.0,2012.0,326.0,6.4,2.35,29000,3,-0.03673428759734442
2627,1,2084,152.0,87.0,165.0,383.0,2776,1000.0,47860214.0,13,1235,4767,34711,2452,421,0.0,1328,2756,468.0,11,61,7,15000000.0,2006.0,431.0,5.0,2.35,0,3,-1.2801546013370841
2628,1,2066,69.0,88.0,189.0,799.0,788,934.0,47811275.0,1,644,519,29008,3707,2020,1.0,2361,1743,99.0,11,61,6,15000000.0,2002.0,927.0,5.4,1.85,896,3,-0.9248916545543011
2629,1,1528,140.0,183.0,517.0,652.0,1990,22000.0,48549464.42870905,7,1658,3705,232577,34025,1710,2.0,3839,232,1026.0,11,60,9,15000000.0,1978.0,11000.0,8.2,2.35,11000,5,1.5619489729251768
2630,1,165,130.0,97.0,272.0,957.0,1650,22000.0,43022524.0,4,1658,4692,67604,29252,1701,0.0,3435,1133,218.0,11,61,9,15000000.0,1997.0,4000.0,7.1,1.85,12000,4,0.5849758692725247
2631,1,1035,66.0,94.0,13.0,566.0,25,925.0,42672630.0,1,364,4017,27580,3423,76,1.0,1831,1962,172.0,11,61,6,17000000.0,2003.0,738.0,5.3,2.35,0,3,-1.0137073912499972
2632,1,1857,238.0,112.0,29.0,874.0,1092,12000.0,42919096.0,0,533,3204,64747,15800,2464,1.0,2906,3162,122.0,11,61,7,15000000.0,2013.0,1000.0,6.5,2.35,12000,3,0.05208144909835094
2633,1,1538,198.0,98.0,66.0,562.0,595,3000.0,42592530.0,4,14,2041,29867,4567,122,0.0,2857,4821,181.0,11,61,7,15000000.0,2015.0,658.0,6.2,2.35,27000,3,-0.21436576098873592
2634,1,1939,154.0,104.0,0.0,1000.0,2525,4000.0,40064955.0,13,988,3751,92074,12170,650,1.0,710,1206,502.0,11,61,9,15000000.0,1998.0,4000.0,6.4,1.85,0,3,-0.03673428759734442
2635,1,253,19.0,118.0,13.0,2.0,2929,90.0,39100956.0,3,1604,4751,13442,114,929,0.0,308,679,59.0,11,61,9,39831118.41831792,1993.0,22.0,7.2,1.85,0,4,0.6737916059682209
2636,1,934,131.0,120.0,446.0,1000.0,2730,22000.0,44886089.0,5,1658,863,69576,40117,1475,3.0,3202,942,207.0,11,61,9,10000000.0,1997.0,13000.0,6.9,1.85,2000,3,0.40734439588113397
2637,1,1071,97.0,99.0,11.0,971.0,1372,11000.0,37882551.0,4,328,2541,80305,15369,2335,0.0,2741,1805,393.0,11,61,9,16000000.0,2001.0,983.0,5.7,1.85,0,3,-0.6584444444672143
2638,1,487,355.0,109.0,453.0,953.0,182,15000.0,40983001.0,5,800,1192,181025,27788,139,2.0,4522,4234,336.0,11,61,9,7000000.0,2012.0,10000.0,7.7,1.85,38000,4,1.1178702894466992
2639,1,283,138.0,105.0,488.0,13000.0,352,15000.0,20991497.0,4,583,249,39782,44037,337,1.0,2164,3625,172.0,11,61,7,37000000.0,2015.0,14000.0,5.4,1.85,11000,3,-0.9248916545543011
2640,1,1901,102.0,106.0,357.0,883.0,1729,23000.0,35007180.0,0,1546,4301,26846,26652,3450,0.0,3043,1473,193.0,11,61,7,15000000.0,2000.0,1000.0,5.6,1.85,0,3,-0.7472601811629105
2641,1,935,419.0,123.0,120.0,149.0,887,13000.0,35887263.0,3,552,4351,265507,14100,3088,0.0,1580,4678,388.0,11,60,7,15000000.0,2014.0,876.0,7.7,2.35,90000,4,1.1178702894466992
2642,1,1146,37.0,86.0,14.0,685.0,2364,833.0,34308901.0,4,696,2244,15939,4435,353,3.0,4550,2076,87.0,11,61,7,16000000.0,2003.0,807.0,5.1,2.35,0,3,-1.1913388646413887
2643,1,1494,78.0,120.0,18.0,944.0,1219,20000.0,33771174.0,4,1437,4771,27044,22383,3155,2.0,1904,1485,240.0,11,61,7,15000000.0,2000.0,1000.0,6.8,1.85,0,3,0.3185286591854378
2644,1,513,181.0,227.0,767.0,87.0,1489,607.0,6000000.0,1,360,2085,192775,1076,1386,8.0,1023,86,559.0,11,60,6,15000000.0,1962.0,202.0,8.4,2.2,11000,5,1.7395804463165692
2645,1,1911,220.0,119.0,0.0,593.0,2878,908.0,33386128.0,13,1768,1581,36372,3226,2182,0.0,4322,3707,491.0,11,61,9,15000000.0,2009.0,764.0,4.9,1.85,3000,2,-1.3689703380327796
2646,1,984,349.0,115.0,212.0,612.0,1625,2000.0,37877959.0,1,1383,4792,86664,4896,1149,1.0,4019,4481,252.0,11,61,9,15000000.0,2014.0,820.0,7.1,2.35,38000,4,0.5849758692725247
2647,1,563,241.0,114.0,29.0,616.0,2090,956.0,32721635.0,5,1968,3976,67822,3861,2220,0.0,4496,3124,279.0,11,61,9,15000000.0,2009.0,878.0,6.6,1.85,0,3,0.1408971857940463
2648,1,379,103.0,90.0,6.0,458.0,731,1000.0,31585300.0,4,782,4416,38248,2666,1313,0.0,2762,2294,250.0,11,61,7,15000000.0,2005.0,650.0,6.1,1.85,0,3,-0.3031814976844321
2649,1,1891,151.0,94.0,28.0,731.0,2786,2000.0,30259652.0,4,826,1583,26905,5440,325,5.0,3323,1571,614.0,11,61,9,15000000.0,2002.0,864.0,4.1,2.35,0,2,-2.0794962315983456
2650,1,1388,344.0,106.0,255.0,850.0,1259,14000.0,163192114.0,0,1184,804,229687,18003,84,0.0,3933,3039,637.0,11,61,7,125000000.0,2010.0,1000.0,5.8,2.35,15000,3,-0.569628707771519
2651,1,1909,185.0,98.0,0.0,594.0,449,18000.0,30857814.0,1,1673,4195,294163,20060,178,0.0,3903,469,718.0,11,61,6,16000000.0,1987.0,636.0,8.1,1.85,33000,5,1.4731332362294813
2652,1,565,112.0,126.0,18000.0,697.0,1514,18000.0,30226144.0,3,485,3827,47626,22745,1685,1.0,3033,2610,118.0,11,61,7,15000000.0,2007.0,2000.0,7.6,2.35,0,4,1.029054552751003
2653,1,1670,676.0,100.0,0.0,228.0,76,33000.0,35054909.0,5,1709,1116,431578,34337,2927,0.0,4509,2990,1264.0,11,61,9,15000000.0,2011.0,745.0,7.8,2.35,81000,4,1.2066860261423946
2654,1,2025,74.0,89.0,10.0,231.0,449,811.0,29302097.0,4,10,849,23408,2167,1225,8.0,1416,2217,105.0,11,21,6,15000000.0,2004.0,636.0,4.6,1.85,810,2,-1.6354175481198672
2655,1,1655,65.0,111.0,13.0,106.0,2800,818.0,29106737.0,4,1183,4130,15582,1450,1827,0.0,1343,1108,132.0,11,61,9,15000000.0,1998.0,511.0,6.0,1.85,849,3,-0.39199723438012746
2656,1,1217,274.0,100.0,35.0,306.0,1092,10000.0,28637507.0,7,887,44,212167,11471,516,1.0,4699,2794,713.0,11,60,9,15000000.0,2007.0,1000.0,7.0,1.85,0,4,0.49616013257682934
2657,1,2201,50.0,115.0,49.0,100.0,1949,116.0,30127963.0,7,900,4769,12596,525,3026,0.0,2988,4454,64.0,11,61,6,15000000.0,2014.0,110.0,6.7,1.85,0,3,0.22971292248974245
2658,1,2334,96.0,106.0,61.0,649.0,1809,907.0,32645546.0,4,358,474,8427,3462,1076,5.0,1,2011,88.0,11,61,6,14000000.0,2005.0,807.0,6.4,1.85,1000,3,-0.03673428759734442
2659,1,780,68.0,124.0,107.0,865.0,2539,1000.0,27441122.0,7,52,2185,14322,5135,2571,0.0,1652,1490,116.0,11,61,7,15000000.0,2000.0,886.0,7.2,1.85,0,4,0.6737916059682209
2660,1,754,111.0,107.0,5.0,141.0,2003,893.0,28014536.0,0,1400,1557,73347,2044,2441,1.0,1196,969,296.0,11,61,9,15000000.0,1997.0,822.0,7.4,1.85,0,4,0.8514230793596124
2661,1,1804,128.0,99.0,3.0,628.0,1568,14000.0,33860010.0,4,219,231,33088,16461,317,3.0,1959,3161,143.0,11,61,7,15000000.0,2009.0,982.0,4.8,1.85,0,2,-1.4577860747284757
2662,1,1052,160.0,90.0,31.0,162.0,911,193.0,26421314.0,1,1102,597,28964,608,1970,0.0,3175,1586,457.0,11,61,9,15000000.0,2000.0,184.0,4.0,1.85,949,2,-2.168311968294041
2663,1,92,93.0,101.0,26.0,266.0,2331,838.0,24881000.0,7,346,3676,57140,1812,406,0.0,3244,822,195.0,11,61,9,15000000.0,1996.0,328.0,6.2,1.85,6000,3,-0.21436576098873592
2664,1,2366,278.0,119.0,11000.0,400.0,1886,19000.0,23089926.0,7,1756,2283,166269,20391,2647,3.0,3894,2537,735.0,11,60,9,15000000.0,2005.0,567.0,7.7,1.85,0,4,1.1178702894466992
2665,1,631,81.0,103.0,20.0,125.0,1138,512.0,26161406.0,1,1817,2836,13874,1002,1509,2.0,1263,2945,52.0,11,61,1,15000000.0,2010.0,316.0,6.7,2.35,0,3,0.22971292248974245
2666,1,930,58.0,134.0,133.0,258.0,2296,12000.0,22954968.0,7,116,4230,45703,12749,297,1.0,2420,664,156.0,11,60,6,11500000.0,1993.0,310.0,7.9,2.35,0,4,1.2955017628380907
2667,1,1745,153.0,155.0,0.0,170.0,2158,3000.0,26384919.0,7,504,596,189032,3677,2533,15.0,137,928,560.0,11,61,9,15000000.0,1997.0,360.0,7.9,2.35,0,4,1.2955017628380907
2668,1,1927,25.0,94.0,11.0,232.0,2477,1000.0,22189039.0,0,1100,2556,17074,2210,1768,0.0,2407,657,55.0,11,61,9,15000000.0,1993.0,605.0,5.5,1.85,466,3,-0.8360759178586058
2669,1,1553,46.0,95.0,15.0,461.0,664,1000.0,20998709.0,1,64,1340,6095,3845,3254,0.0,3959,2645,76.0,11,61,6,15000000.0,2006.0,786.0,6.2,2.35,1000,3,-0.21436576098873592
2670,1,1473,161.0,89.0,7.0,399.0,656,919.0,20801344.0,13,864,3864,49721,2559,1403,0.0,3520,3035,211.0,11,61,9,15000000.0,2007.0,557.0,5.1,2.35,0,3,-1.1913388646413887
2671,1,1127,108.0,97.0,83.0,579.0,1404,912.0,21468807.0,13,1209,4652,13048,2682,1381,2.0,4057,1474,227.0,11,61,9,14000000.0,2000.0,786.0,4.1,2.35,243,2,-2.0794962315983456
2672,1,978,69.0,90.0,13.0,613.0,2648,882.0,19158074.0,7,2045,4586,17983,2661,1734,2.0,4123,1847,127.0,11,61,6,15000000.0,2002.0,874.0,6.7,2.35,0,3,0.22971292248974245
